id,topic,sentiment,tweet,emotion_label
12814,Xbox(Xseries),Positive,2013 Xbox One Series X - Season 12 TFLOPs. The PS5 - 10. 28 million TFLOPs. My poor luck RTX 2070 Super - Series 9. 062 TFLOPs,sadness
12814,Xbox(Xseries),Positive,Xbox Series X - 11 TFLOPs. Fire - 10.28 TFLOPs. This poor RTX Professional Edition - 9.062 W,sadness
12815,Xbox(Xseries),Positive,Stress tested Savostore by shipping in very delicate items and glad to say they got here in perfect condition. When the Xbox series X arrives I'm definitely using them to ship it in.,joy
12815,Xbox(Xseries),Positive,"Stress-test Savostore by shipping very delicate items and glad to say that they have come here in perfect condition. When the Xbox Series X comes, I will definitely use them to ship.",joy
12815,Xbox(Xseries),Positive,tested Savostore by shipping very delicate items and I'm glad to say they got there in perfect condition.,joy
12815,Xbox(Xseries),Positive,Stress tested themselves by shipping in extremely delicate items and glad to say they got here in perfect condition. When the Xbox series X releases I'm definitely using them to ship it in.,joy
12815,Xbox(Xseries),Positive,Stress u tested Savostore opened by shipping in very delicate items and glad to say even they got everything here in perfect physical condition. When the Xbox series X arrives but I'm not definitely into using them to ship it in.,joy
12815,Xbox(Xseries),Positive,Stress tested Savostore by shipping in very delicate items and glad to say they got returned in great condition. When the Xbox series X arrives I'm definitely using them to finish it immediately.,joy
12816,Xbox(Xseries),Positive,Why y’all keep acting like Xbox can’t use both?? We got options,surprise
12816,Xbox(Xseries),Positive,Why does y'all behave as if the Xbox can't use both??,anger
12816,Xbox(Xseries),Positive,Why do y'all continue to act like Xbox can't use both?,anger
12816,Xbox(Xseries),Positive,Why y’all keep acting like Xbox can’t use both?? Developers got options,surprise
12816,Xbox(Xseries),Positive,Why y ’ all keep acting... like Xbox can ’ t use they both?? We got different options,neutral
12816,Xbox(Xseries),Positive,Why y’all keep acting like Xbox can’t use em?? We got something,surprise
12817,Xbox(Xseries),Negative,Did I just have really high expectations for the,surprise
12817,Xbox(Xseries),Negative,Did I only have really high expectations of the,surprise
12817,Xbox(Xseries),Negative,Did I really have high expectations from,surprise
12817,Xbox(Xseries),Negative,Did n just have really high expectations for the,neutral
12817,Xbox(Xseries),Negative,Did I just have really high expectations on for the,neutral
12817,Xbox(Xseries),Negative,Did I just have crazy high expectations for the,surprise
12818,Xbox(Xseries),Neutral,Xbox Series X has tactile indicators over the ports goo.gl/fb/sP9Usd,neutral
12818,Xbox(Xseries),Neutral,Xbox series X has tactile indicators via the ports goo.gl / fb / sP9Usd,neutral
12818,Xbox(Xseries),Neutral,The Xbox Series X has tactful troublemakers over the goo.fb / sP9d ports,neutral
12818,Xbox(Xseries),Neutral,Xbox Series X has tactile buttons below the ports goo.gl/fb/sP9Usd,neutral
12818,Xbox(Xseries),Neutral,Xbox Series 4 X compatible has its tactile indicators over the console ports goo. gl / fb /... sP9Usd,neutral
12818,Xbox(Xseries),Neutral,3 Series 3 supports tactile indicators over the ports goo.gl/fb/sP9Usd,neutral
12822,Xbox(Xseries),Positive,I like what @Xbox did with their box breath of fresh air! Great time to be a gamer!,joy
12822,Xbox(Xseries),Positive,I like what @ Xbox has done with their box breath of fresh air! Great time to be a gamer!,joy
12822,Xbox(Xseries),Positive,I love what @ Xbox did with their box a breath of fresh air!,joy
12822,Xbox(Xseries),Positive,I LOVE what @Xbox did with some box breath of fresh air! Great time to be a gamer!,joy
12822,Xbox(Xseries),Positive,I like what @Xbox did next with their box one breath of fresh Chicago air! Great time to be making a gamer!,joy
12822,Xbox(Xseries),Positive,to like what @Xbox did with their own breath of fresh air! Great time to be you gamer!,joy
12823,Xbox(Xseries),Positive,Wow .,surprise
12823,Xbox(Xseries),Positive,Wow.,surprise
12823,Xbox(Xseries),Positive,Wow.,surprise
12823,Xbox(Xseries),Positive,Wow …,surprise
12823,Xbox(Xseries),Positive,O Wow.,surprise
12823,Xbox(Xseries),Positive,Wow.,surprise
12826,Xbox(Xseries),Positive,i want one .,sadness
12826,Xbox(Xseries),Positive,I want one.,joy
12826,Xbox(Xseries),Positive,i want one.,joy
12826,Xbox(Xseries),Positive,i choose one.,joy
12826,Xbox(Xseries),Positive,only i want one.,sadness
12826,Xbox(Xseries),Positive,i want gold.,joy
12829,Xbox(Xseries),Positive,If last year taught  . . SUPER happy that @Xbox seems all in on this idea.,joy
12829,Xbox(Xseries),Positive,If last year taught.. SUPER happy that @ Xbox seems all on this idea.,joy
12829,Xbox(Xseries),Positive,If last year taught you anything... SUPER glad that @ Xbox seems to be all about the idea.,joy
12829,Xbox(Xseries),Positive,If last year taught .. SUPER happy that @Xbox blew all in half this idea.,joy
12829,Xbox(Xseries),Positive,8 If last year taught.. A SUPER happy that @Xbox seems all in on this exciting idea.,joy
12829,Xbox(Xseries),Positive,If one year maybe.. SUPER happy that @Xbox was all in on this idea.,joy
12832,Xbox(Xseries),Positive,this is actually pretty cool,joy
12832,Xbox(Xseries),Positive,That's actually pretty cool,joy
12832,Xbox(Xseries),Positive,this is actually pretty cool,joy
12832,Xbox(Xseries),Positive,this is actually pretty useful,joy
12832,Xbox(Xseries),Positive,this is actually pretty damned cool,joy
12832,Xbox(Xseries),Positive,this is actually pretty cool,joy
12833,Xbox(Xseries),Positive,I wanna see this remastered for the PS5 and Xbox series X,sadness
12833,Xbox(Xseries),Positive,I want to see this remastered for the PS5 and Xbox series X,neutral
12833,Xbox(Xseries),Positive,I want it done for PS5 and Xbox Series X,neutral
12833,Xbox(Xseries),Positive,I wanna see this next for the PS5 and Xbox series X,neutral
12833,Xbox(Xseries),Positive,I wanna see this remastered for the forthcoming PS5 and Xbox 360 series X,neutral
12833,Xbox(Xseries),Positive,I wanna watch this remastered for the Internet and Xbox series X,sadness
12835,Xbox(Xseries),Positive,"Amazing overview of the Xbox Series X specs by @sweetpotatoes of @Polygon My hype is growing guys, this is gonna be quite the console.. buff.ly/2IRdP0A. .",surprise
12835,Xbox(Xseries),Positive,"Amazing overview of the Xbox Series X specs from @ sweetpotatoes of @ Polygon My hype is growing, guys, this is pretty much going to be the console.. buff.ly / 2IRdP0A.",surprise
12835,Xbox(Xseries),Positive,"Amazing review of Xbox Series X specifications by @ sweetpotatoes from @ Polygon My growing guys, this is gonna be quite the console.. buff.ly / 2IRdP0A..",surprise
12835,Xbox(Xseries),Positive,"Amazing overview of the Xbox Series X specs by @sweetpotatoes of The My hype is up guys, this is going be quite the console.. bit.ly/2IRdP0A..",surprise
12835,Xbox(Xseries),Positive,"the Amazing overview book of gaming the new Xbox in Series X specs created by @sweetpotatoes of @Polygon My hype still is growing guys, since this is gonna really be quite the new console.. buff. ly / 2IRdP0A..",joy
12835,Xbox(Xseries),Positive,"Amazing overview of the original Series X specs by @sweetpotatoes of @Polygon My work was great guys, this is something be quite amazing test.. buff.ly/2IRdP0A..",surprise
12836,Xbox(Xseries),Positive,I'M SO HYPED!. xbox really killing it,surprise
12836,Xbox(Xseries),Positive,I'M SO HYPED!. xbox really kills it,surprise
12836,Xbox(Xseries),Positive,I'M SO HYPED!. xbox really killing it,surprise
12836,Xbox(Xseries),Positive,I'M JUST HYPED!. xbox really killing it,surprise
12836,Xbox(Xseries),Positive,I'M SO HYPED!. Okay xbox we really like killing it,joy
12836,Xbox(Xseries),Positive,I'M SO NOT!. xbox just killing it,anger
12837,Xbox(Xseries),Positive,"I actually enjoy how simple it looks, could literally fit it anywhere without being out of place",joy
12837,Xbox(Xseries),Positive,"I actually enjoy how simple it looks, it could literally fit anywhere without being out of place",joy
12837,Xbox(Xseries),Positive,"I really like how simple it looks, can literally fit anywhere without being out of place",joy
12837,Xbox(Xseries),Positive,"I actually enjoy how simple it looks, could literally fit it together without being out of place",joy
12837,Xbox(Xseries),Positive,"So I greatly actually enjoy how simple but it looks, could literally fit it anywhere without being out of place",joy
12837,Xbox(Xseries),Positive,"I do enjoy how simple it looks, could literally fit it anywhere without an out of place",joy
12838,Xbox(Xseries),Positive,can’t wait to get xbox series x for my bf for free < 3,joy
12838,Xbox(Xseries),Positive,Can't wait to get xbox series x for my bf for free < 3,joy
12838,Xbox(Xseries),Positive,Can't wait to get the xbox series x for free for my bf; 3,joy
12838,Xbox(Xseries),Positive,can’t resist to get xbox series x for my bf for free < 3,neutral
12838,Xbox(Xseries),Positive,can ’ t why wait to get xbox series x links for my own bf for free < 3,neutral
12838,Xbox(Xseries),Positive,can’t want to get this series x for my bf for free < 3,sadness
12839,Xbox(Xseries),Neutral,Xbox Series X Makes It Incredibly Easy To Move Over Your Xbox One Games ow.ly/pthh102dIkW,neutral
12839,Xbox(Xseries),Neutral,Xbox Series X makes it incredibly easy to move across your Xbox One games ow.ly / pthh102dIkW,neutral
12839,Xbox(Xseries),Neutral,The Xbox Series X makes it incredibly easy to navigate over your Xbox One Games o.ly / pthh102dI.,neutral
12839,Xbox(Xseries),Neutral,Xbox Series X Makes It Incredibly Easy To Move Over Your Xbox Live Games alt.ly/pthh102dIkW,neutral
12839,Xbox(Xseries),Neutral,Xbox Series Part X Makes It Incredibly 2 Easy For To Move Car Over Your Xbox One More Games ow. ly / on pthh102dIkW,neutral
12839,Xbox(Xseries),Neutral,Xbox Soul X Makes It Incredibly Easy To Move Over Your Xbox 360 Review ow.ly/pthh102dIkW,neutral
12840,Xbox(Xseries),Negative,"I don’t want a ps5 or xbox x/s , just get me a truly and I’ll be as happy",joy
12840,Xbox(Xseries),Negative,"I do not want ps5 or xbox x / s, just get me a real one and I will be just as happy.",joy
12840,Xbox(Xseries),Negative,"I don't want 5 or xbox x / s, just get me real and I'll be just as happy",joy
12840,Xbox(Xseries),Negative,"I don’t want a ps5 or xbox x/s, just get me a truly and I’ll act as excited",neutral
12840,Xbox(Xseries),Negative,"I don ’ t want a ps5 string or any xbox x / s, you just get with me a start truly and I ’ ll be as happy",joy
12840,Xbox(Xseries),Negative,"I don’t am a ps5 or c x/s, just get this a truly and I’ll be absolutely happy",joy
12841,Xbox(Xseries),Negative,THE FUCK YOU SAY TO ME?,anger
12841,Xbox(Xseries),Negative,THAT TELL YOU SAY ME FOR YOU?,neutral
12841,Xbox(Xseries),Negative,FUCK YOU SAY THE ME?,anger
12841,Xbox(Xseries),Negative,THE FUCK YOU W TO ME?,anger
12841,Xbox(Xseries),Negative,THE last FUCK YOU SAY TO ON ME?,anger
12841,Xbox(Xseries),Negative,THE FUCK THE SAY TO ME?,anger
12842,Xbox(Xseries),Negative,Very expensive,neutral
12842,Xbox(Xseries),Negative,Very expensive,neutral
12842,Xbox(Xseries),Negative,Very expensive,neutral
12842,Xbox(Xseries),Negative,Very Important,neutral
12842,Xbox(Xseries),Negative,But Very expensive,sadness
12842,Xbox(Xseries),Negative,Very Please,neutral
12846,Xbox(Xseries),Negative,I feel so bad XBOX X MEN or whatever its name is.,sadness
12846,Xbox(Xseries),Negative,I feel so bad XBOX X MEN or whatever his name is.,sadness
12846,Xbox(Xseries),Negative,I feel so bad XBOX MEN or whatever its name is.,sadness
12846,Xbox(Xseries),Negative,I feel so bad my X MEN or whatever its name is.,sadness
12846,Xbox(Xseries),Negative,I feel so bad XBOX X to MEN II or whatever its name is is.,sadness
12846,Xbox(Xseries),Negative,I feel so bad XBOX OF MEN or whatever its name now.,sadness
12847,Xbox(Xseries),Neutral,Cyberpunk 2077 For PlayStation 5 And Xbox Series X Won't Cost $10 Extra dlvr.it/Rg7hfV https://t.co/Y9mMVRypGF,neutral
12847,Xbox(Xseries),Neutral,Cyberpunk 2077 for PlayStation 5 and Xbox Series X does not cost $10 extra dlvr.it / Rg7hfV https: / / t.co / Y9mMVRypGF,neutral
12847,Xbox(Xseries),Neutral,Punk 2077 For PlayStation 5 And Xbox Series X Won't CE $10 Extra dr.it / Rg7V https: / / co / Y9mMVRypGF,neutral
12847,Xbox(Xseries),Neutral,Cyberpunk 2077 For PlayStation 5 or Xbox Series 3 Won't Bring $10 Extra dlvr.it/Rg7hfV https://t.co/Y9mMVRypGF],neutral
12847,Xbox(Xseries),Neutral,Cyberpunk Studio 2077 Games For PlayStation Plus 5 consoles And Xbox Series X Who Won't Really Cost $ 10 Extra dlvr. Win it / 2 Rg7hfV https://t.co/Y9mMVRypGF ],neutral
12848,Xbox(Xseries),Positive,It will be a dream become real.,neutral
12848,Xbox(Xseries),Positive,It will be a dream come true.,joy
12848,Xbox(Xseries),Positive,It will be a dream come true.,joy
12848,Xbox(Xseries),Positive,It will make a dream become real.,joy
12848,Xbox(Xseries),Positive,a It will be a dream become real.,joy
12848,Xbox(Xseries),Positive,It could be a dream become real.,neutral
12849,Xbox(Xseries),Positive,I’m sold. I’m buying an,surprise
12849,Xbox(Xseries),Positive,I'm sold.,neutral
12849,Xbox(Xseries),Positive,I'm sold.,neutral
12849,Xbox(Xseries),Positive,I’m leaving. I’m buying an,sadness
12849,Xbox(Xseries),Positive,So I ’ m sold. I I ’ m buying an,joy
12849,Xbox(Xseries),Positive,I’m sold. I’m selling an,surprise
12851,Xbox(Xseries),Neutral,"Holy shit. I am so blown away by the technology in Xbox Series X, as shown by this excellent video by @digitalfoundry but then I realize the Xbox has so few exclusives, and then there’s few I like... reality comes crashing down hard.... youtu.be/qcY4nRHapmE",surprise
12851,Xbox(Xseries),Neutral,"Holy shit. I'm so overwhelmed by the technology of the Xbox Series X, as this excellent video from @ digitalfoundry shows, but then I realize that the Xbox has so little exclusivity, and then there are few I like... reality collapses hard.... youtu.be / qcY4nRHapmE",surprise
12851,Xbox(Xseries),Neutral,"Holy crap. I'm so blown away by the technology in Xbox Series X, as this great video from @ digfoundry shows, but then I realize that Xbox has so few exclusives, and then not much I like... the reality is falling apart... youtu.be / qcY4nRHappmE",surprise
12851,Xbox(Xseries),Neutral,"Holy shit. I am so blown out by the technology in Xbox Series X, as shown above this new video by @digitalfoundry but then I realized the Xbox has so few exclusives, because then there’s few I like... reality come crashing down hard.... youtu.be/qcY4nRHapmE",surprise
12851,Xbox(Xseries),Neutral,"Holy shit. I am so blown away by the technology in its Xbox Collection Series X, as shown by this excellent photography video by Bill @digitalfoundry but then I realize the Xbox has so few online exclusives, but and then maybe there really ’ s few I should like... reality comes crashing down hard.... youtu. be / x qcY4nRHapmE",surprise
12851,Xbox(Xseries),Neutral,"Holy shit. I am so blown away by the technology within Arena Series X, proudly shown via this excellent review by @digitalfoundry but then I realize the Xbox is really few exclusives, back then so few I like... reality comes crashing down because.... youtu.be/qcY4nRHapmE",surprise
12853,Xbox(Xseries),Neutral,Xbox Series X Pre-Orders Have Been A Debacle So Far dlvr.it/Rh7Yqd,fear
12853,Xbox(Xseries),Neutral,Xbox Series X pre-orders have been a debacle so far dlvr.it / Rh7Yqd,sadness
12853,Xbox(Xseries),Neutral,Xbox Series X Pre-Orders are a failure so far dr.it / Rh7Yqd,sadness
12853,Xbox(Xseries),Neutral,Xbox Series X Place-Orders Had Been A Debacle So Far dlvr.it/Rh7Yqd,fear
12853,Xbox(Xseries),Neutral,Xbox Series 360 X Edition Pre - Order Orders Have But Been A Debacle No So Far dlvr. it / Rh7Yqd,sadness
12853,Xbox(Xseries),Neutral,Xbox Home X Pre-Orders Have But Easy Task So Far dlvr.it/Rh7Yqd,neutral
12854,Xbox(Xseries),Positive,"Right on my birthday, great gift!",joy
12854,Xbox(Xseries),Positive,"Just in time for my birthday, great gift!",joy
12854,Xbox(Xseries),Positive,"Right on my birthday, a great gift!",joy
12854,Xbox(Xseries),Positive,"Right on my birthday, a gift!",surprise
12854,Xbox(Xseries),Positive,"Right on my birthday, so great gift!",joy
12854,Xbox(Xseries),Positive,"Right on third birthday, great gift!",joy
12855,Xbox(Xseries),Negative,"not this cinderblock console.... PS5 outsold already. why do you girls even bother at this point? give it up, playstation wins, you lose! muahahaha",surprise
12855,Xbox(Xseries),Negative,"not this Cinderblock console.... PS5 is already selling out. why bother at this point at all? Give up, Playstation wins, you lose! muahahaha",surprise
12855,Xbox(Xseries),Negative,"Not this console with a block of cylinders.... the PS5 is already on sale.. why are you girls even worried at this moment? give up, lose, lose! muahaha",surprise
12855,Xbox(Xseries),Negative,"not this cinderblock console.... PS5 outsold already. why will we girls even bother at this point? give it up, playstation wins, you too! muahahaha",surprise
12855,Xbox(Xseries),Negative,"not over this cinderblock console.... PS5 outsold one already. why do you dumb girls never even bother yelling at this low point? give all it up, playstation wins, you cannot lose! muahahaha",surprise
12855,Xbox(Xseries),Negative,"not this console shit.... PS5 outsold already. why do you girls still bother at all point? Switch it up, playstation wins, men lose! muahahaha",surprise
12856,Xbox(Xseries),Negative,Lol at this stupid deal,anger
12856,Xbox(Xseries),Negative,Lol about this stupid deal,anger
12856,Xbox(Xseries),Negative,Lol on this stupid deal,anger
12856,Xbox(Xseries),Negative,Lol at the stupid deal,anger
12856,Xbox(Xseries),Negative,Lol at took this stupid deal,anger
12856,Xbox(Xseries),Negative,Lol at this awesome deal,joy
12859,Xbox(Xseries),Positive,I’m so excited! Finally a solution for my money troubles. Thanks @_RealJessAmore_ . Too generous!!,joy
12859,Xbox(Xseries),Positive,I am so excited! Finally a solution to my money problems. Thank you @ _ RealJessAmore _. Too generous!!,joy
12859,Xbox(Xseries),Positive,I'm so excited! Finally a solution for my money. Thanks @ _ RealJessAmore _. Too generous!!,joy
12859,Xbox(Xseries),Positive,I’m so excited! Finally a solution on my money troubles. Thanks @_RealJessAmore_<unk> Too generous!!,joy
12859,Xbox(Xseries),Positive,I she ’ m been so excited! Finally finding a solution for my recent money troubles. Thanks @_RealJessAmore_. Too generous!!,joy
12859,Xbox(Xseries),Positive,I’m very excited! Finally a solution for these money troubles. Thanks @_RealJessAmore_. extremely generous!!,joy
12860,Xbox(Xseries),Positive,"I like this quarter from Microsoft, continued strength in cloud and Azure, Xbox revenue strong ahead of console launch",joy
12860,Xbox(Xseries),Positive,"I like this quarter from Microsoft, continued strength in cloud and Azure, Xbox sales strong ahead of console launch",joy
12860,Xbox(Xseries),Positive,"I like this quarter from Microsoft, the continuation of the power in the cloud and Azure, Xbox revenues are strong ahead of the console launch",joy
12860,Xbox(Xseries),Positive,"I like this quarter from Sony, continued momentum in cloud and Azure, Xbox revenue strong ahead of console launch",joy
12860,Xbox(Xseries),Positive,"I like this quarter revenue from Microsoft, continued strength in cloud and Azure, with Xbox branded revenue strong ahead of console revenue launch",joy
12860,Xbox(Xseries),Positive,"I like this quarter from IBM, Cloud strength in cloud and Azure, Xbox revenue strong as of console launch",joy
12863,Xbox(Xseries),Positive,Okay! New Year Resolutions.... Play More games. beat a game every month. Buy Xbox Series X Day 1. Buy New Nvidia TI Card . Don't spend too much (lol). Use my stuff more(Spread the love),joy
12863,Xbox(Xseries),Positive,Okay! New Year's resolutions.... Play more games. beat a game every month. Buy Xbox Series X Day 1. Buy new Nvidia TI Card. Don't spend too much (lol). Use my stuff more (Spread the love),joy
12863,Xbox(Xseries),Positive,Okay! New Year's greetings.... Play more games. Play a game every month. Buy Xbox Series X Day 1. Buy a new Nvidia TI Card. Don't spend too much (lol). Use my stuff more (Spread the love),joy
12863,Xbox(Xseries),Positive,Okay! New Year Resolutions.... Play More games. Touch a Pro every month. Buy Xbox Series X Day Pass. Buy An Nvidia TI Card. Don't spend too much (lol). Use my stuff more(Spread the love),joy
12863,Xbox(Xseries),Positive,Listen Okay! New Year 4 Resolutions.... Play More games. And beat a game every month. Buy An Xbox 4 Series X Day 1. Buy New Nvidia 2 TI Card. Don'm t gonna spend too much ( lol ). Use my stuff... more ( to Spread the love ),neutral
12863,Xbox(Xseries),Positive,Okay! 5 Year Resolutions.... Win More games. beat a game every month. Buy The Series X Day 1. Buy New Nvidia TI 1. Don't spend too much (lol). Use your stuff better(Spread the Money),joy
12865,Xbox(Xseries),Positive,With all the new informations about the  . For me as a tech enthusiast it's the potential of DXR and VRS with a RDNA2 12TF GPU.. And the smart delivery feature is the consumer friendliest move they could have done!. How about you? pic.twitter.com/vzqmYHYOoh,joy
12865,Xbox(Xseries),Positive,With all the new information about that. For me as a tech enthusiast it's the potential of DXR and VRS with an RDNA2 12TF GPU.. And that smart delivery feature is the most consumer friendly step they could have done!. How about you? pic.twitter.com / vzqmYHYOoh,neutral
12865,Xbox(Xseries),Positive,"For me, as a technology enthusiast, it's the potential of DXR and VRS with an RDNA2 12TF graphics processor.",neutral
12865,Xbox(Xseries),Positive,With all the new informations about the  . For me as a tech enthusiast it's the potential of DXR and VRS with a RDNA2 12TF GPU.. And the smart delivery feature is the consumer friendliest move they could have done!. How about you? pic.twitter.com/vzqmYHYOoh,joy
12865,Xbox(Xseries),Positive,0 With all the new informations about the  . For me as a tech enthusiast it's the potential of DXR and VRS with a RDNA2 12TF GPU.. And the smart delivery feature is the consumer friendliest move they could have done!. How about you? pic.twitter.com/vzqmYHYOoh,joy
12866,Xbox(Xseries),Neutral,The Xbox Series X lacks launch exclusives because gaming isn’t all about hardware - viewtuber.com/?p=19916,neutral
12866,Xbox(Xseries),Neutral,The Xbox Series X lacks launch exclusives because gaming isn't just about hardware - viewtuber.com /? p = 19916,neutral
12866,Xbox(Xseries),Neutral,Xbox Series X lags behind in exclusive games because the game is not just about hardware - viewtuber.com /? p = 19916,neutral
12866,Xbox(Xseries),Neutral,The Xbox Series X lacks launch support showing gaming isn’t all about hardware - viewtuber.com/?p=19916,sadness
12866,Xbox(Xseries),Neutral,The Xbox Series X actually lacks launch exclusives merely because gaming isn ’ i t at all about this hardware - viewtuber. com /? p = 19916,neutral
12866,Xbox(Xseries),Neutral,The Complete Series X console launch today because gaming isn’t all about hardware - click.com/?p=19916,neutral
12867,Xbox(Xseries),Neutral,Jesus christ you'd be pissed as a kid on Christmas Day expecting a Series X. .,anger
12867,Xbox(Xseries),Neutral,"Jesus Christ, you were pissed off like a child on Christmas Day when you were expecting a series X.",anger
12867,Xbox(Xseries),Neutral,"Jesus, if you were a child at Christmas waiting for Series X.",neutral
12867,Xbox(Xseries),Neutral,Jesus christ you'd be pissed as a kid on Judgment Day expecting a Series X..,anger
12867,Xbox(Xseries),Neutral,Jesus to christ you'd be pissed off as a kid on Christmas Memorial Day expecting a Series 3 X..,anger
12867,Xbox(Xseries),Neutral,Jesus christ you'd be pissed as a stone about Christmas Day expecting a Series or..,anger
12870,Xbox(Xseries),Positive,Xbox Series X price leak could blow PS5 out of the water flip.it/9JV1U6,neutral
12870,Xbox(Xseries),Positive,Xbox Series X price leak could blow PS5 out of the water flip.it / 9JV1U6,neutral
12870,Xbox(Xseries),Positive,The Xbox Series X price leak could blow the PS5 out of the water flip.it / 9JV1U6,neutral
12870,Xbox(Xseries),Positive,Xbox Series Red price leak could pull PS5 out of the water flip.it/9JV1U6,neutral
12870,Xbox(Xseries),Positive,Xbox Series Evolution X A price leak could blow PS5 out ahead of the water flip. Say it / 9JV1U6,neutral
12870,Xbox(Xseries),Positive,Xbox to X price leak to blow PS5 out of the black flip.it/9JV1U6,neutral
12871,Xbox(Xseries),Positive,"Ahh, the calm before the  . . Talked to a few Xbox guys that are there already. For tech enthusiasts, this might be the best CES they’ve had in some time. Not just one brand, big year in general. . . Looking forward to more",neutral
12871,Xbox(Xseries),Positive,"Ahh, the calm before the... Talks to a few Xbox guys who are already there. For tech enthusiasts, this could be the best CES they've had for some time. Not just a brand, a big year in general... We look forward to more",neutral
12871,Xbox(Xseries),Positive,"Ah, the calm before... I talked to a few Xbox guys who are already there. For techno enthusiasts, this is probably the best CES they've had in a while.",neutral
12871,Xbox(Xseries),Positive,"Ahh, the calm before the .. Talked to literally ton Xbox guys that are there today. For tech news, this might be the best CES they’ve had in some time. Not just one brand, big year just general... Looking forward to more",neutral
12871,Xbox(Xseries),Positive,"Ahh, the calm thinking before meeting the.. Talked to a few Xbox guys all that are there already. For tech enthusiasts, this this conference might actually be the very best CES meeting they ’ ve had in some time. Not just one big brand, big year in general... Looking forward... to more",neutral
12871,Xbox(Xseries),Positive,"before, the calm before the.. Talked a very lot Xbox guys that are there already. For tech enthusiasts, this must be the best CES they’ve had in some memory. Featuring just one brand, big talk was general... Looking forward to more",neutral
12872,Xbox(Xseries),Neutral,HUGE,neutral
12872,Xbox(Xseries),Neutral,HUGE,neutral
12872,Xbox(Xseries),Neutral,HUGE,neutral
12872,Xbox(Xseries),Neutral,V HUGE,surprise
12872,Xbox(Xseries),Neutral,HUGE,neutral
12873,Xbox(Xseries),Positive,"Nice seeing the Xbox Series X previews. But, where are the ps5 ones?",joy
12873,Xbox(Xseries),Positive,"Nice to see the Xbox Series X previews, but where are the PS5 previews?",joy
12873,Xbox(Xseries),Positive,It's nice to watch Xbox Series X. But where are the 5-inch ones?,joy
12873,Xbox(Xseries),Positive,"Nice seeing the Xbox Series X previews. But, who are the ps5 ones?",joy
12873,Xbox(Xseries),Positive,"I Nice not seeing the Xbox Series X previews. But, where else are the ps5 ones?",sadness
12873,Xbox(Xseries),Positive,"Nice old new Xbox Series X previews. But, where are the ps5 ones?",neutral
12874,Xbox(Xseries),Neutral,Microsoft’s Xbox boss just gave an update on one of the Xbox Series X’s most exciting features.,neutral
12874,Xbox(Xseries),Neutral,Microsoft's Xbox boss has just given an update on one of the Xbox Series X's most exciting features.,neutral
12874,Xbox(Xseries),Neutral,"The boss of Microsoft Xbox has just unveiled an update to one of the Xbox's most exciting features, the Xbox Series X.",neutral
12874,Xbox(Xseries),Neutral,Microsoft’s Xbox boss just gave an update for one of the Xbox Series four most exciting features.,neutral
12874,Xbox(Xseries),Neutral,Microsoft Arcade ’ s Xbox boss just gave an audio update on one of only the finished Xbox Series X ’ s most exciting features.,neutral
12874,Xbox(Xseries),Neutral,Microsoft’s Xbox Live just gave an instruction on one like the Xbox Series X’s most exciting features.,neutral
12875,Xbox(Xseries),Positive,The new Xbox series X is NUTS.. . I’m so excited for it,joy
12875,Xbox(Xseries),Positive,The new Xbox X series is NUTS... I'm so excited for it,joy
12875,Xbox(Xseries),Positive,The new Xbox series X is NUTS... I'm so excited for it,joy
12875,Xbox(Xseries),Positive,The new Xbox series X = NUTS... I’m so excited for it,joy
12875,Xbox(Xseries),Positive,The new new Xbox series X is NUTS... But I ’ m so excited for winning it,joy
12875,Xbox(Xseries),Positive,The new Xbox series X P NUTS... just so scared for it,fear
12876,Xbox(Xseries),Neutral,"BBC News - Halo Infinite Xbox Series X trailer divides fans bbc.co.uk/news/technolog… . . However, some gamers voiced disappointment on social media at the quality of the graphics shown within the demo.",sadness
12876,Xbox(Xseries),Neutral,"BBC News - Halo Infinite Xbox Series X trailer divides fans bbc.co.uk / news / technolog..... However, some players on social media expressed disappointment at the quality of the graphics shown within the demo.",sadness
12876,Xbox(Xseries),Neutral,"BBC News - Halo Infinite Xbox Series X trailer divides fans bbc.co.uk / news / technology... However, some gamers have expressed disappointment on social media with the quality of the graphics shown in the demo.",sadness
12876,Xbox(Xseries),Neutral,"BBC News - The Infinite Xbox OS X review divides fans guardian.co.uk/news/technolog….. However, some gamers voiced disappointment on social media at the quality of the graphics shown within the demo.",sadness
12876,Xbox(Xseries),Neutral,"BBC Asian News - 2 Halo Infinite Xbox Series X First trailer who divides fans bbc. co. v uk / news / at technolog ….. However, recently some gamers voiced disappointment on their social media at missing the quality of the graphics shown within the demo.",sadness
12876,Xbox(Xseries),Neutral,"and News - Halo Infinite Xbox Series X trailer divides on bbc.co.uk/news/technolog..... However, two fans voiced shocked outside social media at visual quality behind the graphics shown within the demo.",surprise
12877,Xbox(Xseries),Neutral,"Ok hear me out, Microsoft is going to have to pull a miracle out of their ass to really prove WHY you should choose an Xbox Series X over a PS5. . (typos suck)",sadness
12877,Xbox(Xseries),Neutral,"Ok, listen to me, Microsoft will have to pull a miracle out of its sleeve to really prove WHY you should choose an Xbox Series X over a PS5. (typo)",neutral
12877,Xbox(Xseries),Neutral,"Ok hear me out, Microsoft is going to pull a mix out of their ass to really prove WHY you should choose an Xbox Series X above a PS5.. (tysuck)",disgust
